molregno,Compound ChEMBL ID,docid
616495,CHEMBL1079062,[50504]
294707,CHEMBL366511,[6782]
102141,CHEMBL291426,"[4359, 34985, 39921, 39793, 51022, 51985, 92728, 98337]"
570385,CHEMBL579050,[48438]
393133,CHEMBL410343,[36197]
1581384,CHEMBL2426262,[74841]
184915,CHEMBL326801,"[17114, 51887]"
1365242,CHEMBL2087578,[64966]
2090219,CHEMBL3814071,[99528]
232823,CHEMBL342684,[13165]
2055706,CHEMBL3745841,[97669]
84801,CHEMBL293758,[13975]
1782789,CHEMBL3318147,[90501]
326944,CHEMBL196373,[30090]
1561280,CHEMBL2381867,[73626]
196456,CHEMBL333624,[16563]
2077529,CHEMBL3786185,[98848]
1786996,CHEMBL3326182,[90737]
1762022,CHEMBL3291454,[83980]
67995,CHEMBL45183,[10570]
29939,CHEMBL278396,[158]
1518339,CHEMBL2324173,[72186]
1386591,CHEMBL2114200,[11312]
359586,CHEMBL214962,[31766]
2076954,CHEMBL3787398,[98809]
1727142,CHEMBL3220739,[81847]
33698,CHEMBL25007,[2585]
91541,CHEMBL301633,[10613]
704909,CHEMBL1255927,[53149]
28216,CHEMBL417464,[2578]
1572707,CHEMBL2408295,[74342]
421327,CHEMBL250052,"[38027, 83731]"
118850,CHEMBL74873,[6843]
150405,CHEMBL315861,[5067]
29915,CHEMBL23216,"[14358, 12398, 35197]"
1487696,CHEMBL2270394,[70575]
1520370,CHEMBL2326184,[72064]
1154367,CHEMBL1790736,[15627]
179104,CHEMBL324686,[13507]
441861,CHEMBL407778,[38466]
4335,CHEMBL8959,"[9859, 10603]"
595198,CHEMBL594788,[49433]
439411,CHEMBL404477,"[38849, 48008, 62773]"
405140,CHEMBL241232,[37072]
1477416,CHEMBL2253475,[69665]
177644,CHEMBL108419,[10826]
326912,CHEMBL439679,"[30087, 36941, 38026]"
1634637,CHEMBL3145346,[65963]
211554,CHEMBL126734,[8872]
646362,CHEMBL1165501,[51486]
107902,CHEMBL66519,"[17003, 51449]"
762803,CHEMBL1338919,"[51887, 65666]"
688854,CHEMBL1222418,[52431]
382789,CHEMBL390496,[36121]
1725914,CHEMBL3219523,[81746]
494628,CHEMBL448056,[45732]
630436,CHEMBL1083991,[51293]
1745080,CHEMBL3260135,[83234]
1579530,CHEMBL2420736,[74674]
302942,CHEMBL181215,[20732]
1476133,CHEMBL2252205,[69575]
290094,CHEMBL172967,[9368]
276499,CHEMBL423629,[9337]
1571588,CHEMBL2407188,[74387]
200607,CHEMBL120934,[15642]
1796246,CHEMBL3344086,[89235]
420726,CHEMBL251450,"[38037, 45847, 58523, 62539, 69125, 91513, 92332]"
1334776,CHEMBL2017056,[61606]
514647,CHEMBL472430,[44685]
1478984,CHEMBL2261157,"[69795, 69805]"
502940,CHEMBL523253,[43487]
1385540,CHEMBL2113289,[36639]
200286,CHEMBL267202,[2953]
164946,CHEMBL449404,[3403]
133021,CHEMBL83489,[2275]
515884,CHEMBL487761,[45355]
478831,CHEMBL493165,[46748]
1519001,CHEMBL2324828,[72109]
1578707,CHEMBL2419921,[74775]
1166477,CHEMBL1808779,[58425]
293409,CHEMBL174946,[7448]
1603481,CHEMBL3086018,[76025]
1674257,CHEMBL3184966,"[51887, 90478]"
437183,CHEMBL258337,[38593]
2052061,CHEMBL3735817,[97325]
512491,CHEMBL463576,[44804]
571937,CHEMBL575793,[48708]
1965808,CHEMBL3622129,[93598]
1486697,CHEMBL2269405,[70232]
1463326,CHEMBL2229170,"[68051, 92464]"
1063234,CHEMBL1651054,"[55206, 60232, 71711, 72681]"
410130,CHEMBL240847,[37410]
1729257,CHEMBL3228629,[82132]
285455,CHEMBL170302,[7488]
309367,CHEMBL187808,[20172]
402502,CHEMBL393554,[37231]
1951698,CHEMBL3590538,[92781]
567033,CHEMBL538450,[47453]
511497,CHEMBL498490,[44142]
132959,CHEMBL79565,[14041]
1760839,CHEMBL3290283,[83797]
492452,CHEMBL461032,[45288]
1477101,CHEMBL2253163,[69659]
1170931,CHEMBL1818730,[58677]
610357,CHEMBL1079495,[50274]
648360,CHEMBL1170569,[51652]
161419,CHEMBL99414,"[14083, 52762]"
308462,CHEMBL183258,[20137]
71408,CHEMBL265758,[17763]
590728,CHEMBL590378,[49454]
706193,CHEMBL1257196,[53141]
100692,CHEMBL62448,"[2708, 57499]"
115008,CHEMBL74339,[13407]
408682,CHEMBL248098,[37512]
1387108,CHEMBL2115157,[13409]
1971432,CHEMBL3634166,[93908]
2080724,CHEMBL3794181,[99051]
1140171,CHEMBL1765151,[57326]
2086568,CHEMBL3805103,[99286]
136434,CHEMBL83572,[7902]
1421283,CHEMBL2147780,[65316]
504340,CHEMBL515359,"[40341, 39797, 40689]"
1795881,CHEMBL3343725,[89525]
318808,CHEMBL362928,[21427]
42565,CHEMBL31462,"[9785, 10201, 8474, 16066, 11394, 8517, 9615, 7633, 7647, 10781, 7356, 8906, 7694]"
1560798,CHEMBL2381390,[73569]
2094434,CHEMBL3827334,[99868]
1347722,CHEMBL2041302,[62247]
1144285,CHEMBL1773250,[57484]
210179,CHEMBL126257,"[14207, 39468]"
172163,CHEMBL420665,[10379]
1973616,CHEMBL3640913,[94278]
713924,CHEMBL1277942,[53912]
1796901,CHEMBL3347470,[85871]
649740,CHEMBL1169902,[51804]
1280117,CHEMBL1951133,[61144]
1528092,CHEMBL2338403,"[72347, 84147]"
487505,CHEMBL512457,[41976]
1471104,CHEMBL2235593,"[10919, 68948]"
714575,CHEMBL1288182,[54132]
1560666,CHEMBL2381259,[73568]
578321,CHEMBL569572,[48870]
337179,CHEMBL427377,[30622]
3919,CHEMBL274563,[10059]
582731,CHEMBL566660,[48967]
1843217,CHEMBL3425840,[91789]
552062,CHEMBL538041,[11541]
1834793,CHEMBL3408040,[91307]
419946,CHEMBL251653,[38092]
191253,CHEMBL117155,[3477]
1954126,CHEMBL3597175,[92985]
577999,CHEMBL578813,[48796]
1733495,CHEMBL3234977,[82333]
1491568,CHEMBL2282578,[70773]
1724993,CHEMBL3218612,[81983]
1335443,CHEMBL2017716,[61671]
478104,CHEMBL494354,[46175]
478051,CHEMBL521691,[46152]
1562313,CHEMBL2385555,[73740]
1174056,CHEMBL1823960,[58771]
649072,CHEMBL1172256,[51731]
403532,CHEMBL237616,"[37267, 84147]"
1583657,CHEMBL2431599,[74996]
38448,CHEMBL281259,[168]
1752002,CHEMBL3273984,[83668]
2076088,CHEMBL3780999,[98658]
391508,CHEMBL243187,[36331]
1262605,CHEMBL1915161,[60164]
1342621,CHEMBL2030565,[61996]
9811,CHEMBL11750,[4756]
40425,CHEMBL27795,[6231]
557675,CHEMBL560751,[47331]
554455,CHEMBL550379,"[47372, 51887]"
2077106,CHEMBL3785190,[98819]
36515,CHEMBL442534,"[13343, 12132, 36488]"
112803,CHEMBL71037,"[6831, 6832, 5190, 5190, 5191, 54325, 77106]"
599742,CHEMBL603051,[49897]
545619,CHEMBL545700,[5630]
1361015,CHEMBL2070861,[62953]
7734,CHEMBL10785,[3673]
1069294,CHEMBL1672160,[55641]
2058458,CHEMBL3753511,[97804]
700653,CHEMBL1241434,[52793]
1736832,CHEMBL3238280,[82381]
2070462,CHEMBL3763824,[98415]
1165993,CHEMBL1808300,[58344]
513993,CHEMBL485393,[44669]
590705,CHEMBL591789,[49485]
1179412,CHEMBL1835358,[59230]
309851,CHEMBL182988,[20190]
1761076,CHEMBL3290518,[84030]
315388,CHEMBL427527,[20656]
1262571,CHEMBL1915128,[60162]
1462716,CHEMBL2228566,[67907]
625084,CHEMBL1099260,[50925]
702590,CHEMBL1243352,[52748]
192242,CHEMBL334051,[11429]
2074052,CHEMBL3775499,[98565]
2092480,CHEMBL3823750,[99745]
1733960,CHEMBL3235437,[82342]
201434,CHEMBL124106,[11480]
17001,CHEMBL16030,[10932]
1250619,CHEMBL1911019,[59417]
30825,CHEMBL26336,[12795]
1790483,CHEMBL3331477,[89349]
328185,CHEMBL194997,[30156]
1427049,CHEMBL2163630,"[65835, 98435]"
1354067,CHEMBL2058307,[62730]
641173,CHEMBL1159634,[15279]
108977,CHEMBL69168,[2225]
180921,CHEMBL110061,[5190]
1571524,CHEMBL2407124,[74328]
1949439,CHEMBL3586222,[92572]
1472512,CHEMBL2236987,[69185]
708003,CHEMBL1258987,[53163]
1734000,CHEMBL3233037,[82357]
437501,CHEMBL255346,[38795]
374366,CHEMBL224880,[35370]
226353,CHEMBL341982,"[5997, 20763, 20088]"
323496,CHEMBL372689,[21629]
377720,CHEMBL227728,[35656]
1748607,CHEMBL3263626,[83009]
572006,CHEMBL572952,[48703]
444788,CHEMBL453511,[39632]
54346,CHEMBL39527,[9807]
1427245,CHEMBL2163824,[65776]
1055311,CHEMBL1632247,[54331]
1268080,CHEMBL1927127,[60424]
1572990,CHEMBL2408576,[74441]
1151925,CHEMBL1788261,[3020]
1152039,CHEMBL1788375,[51944]
1144501,CHEMBL1773463,[57524]
1582404,CHEMBL2430358,[74952]
1606684,CHEMBL3092315,[76207]
306524,CHEMBL359847,[20020]
1278164,CHEMBL1946775,[60937]
330834,CHEMBL196046,[30143]
1726249,CHEMBL3219855,[81780]
250925,CHEMBL149403,[5314]
1525689,CHEMBL2336024,[72701]
167271,CHEMBL103469,"[1930, 51887, 51887]"
1338516,CHEMBL2023140,[61844]
141416,CHEMBL433337,[15005]
275402,CHEMBL165237,[9335]
618339,CHEMBL1079116,[50108]
20187,CHEMBL17764,[6190]
259716,CHEMBL155180,[10005]
1472362,CHEMBL2236839,[68983]
580573,CHEMBL569520,[48877]
31905,CHEMBL26387,"[163, 163]"
145071,CHEMBL314993,[1005]
109336,CHEMBL68332,"[12399, 65106, 77450]"
34718,CHEMBL24881,[2098]
997625,CHEMBL1573741,"[51887, 94500]"
298304,CHEMBL180583,"[21209, 54726]"
2057307,CHEMBL3747758,[97633]
700779,CHEMBL1241559,[52732]
1341426,CHEMBL2029382,[61906]
547328,CHEMBL555605,"[11526, 51887]"
569041,CHEMBL578219,[48405]
1957224,CHEMBL3604188,[93101]
137643,CHEMBL315615,"[11938, 69950]"
300491,CHEMBL181736,[20797]
516095,CHEMBL442890,[45323]
1516761,CHEMBL2322611,[72177]
1175567,CHEMBL1828877,[59058]
1272105,CHEMBL1934634,"[60613, 81849]"
1171278,CHEMBL1819074,[58731]
2082548,CHEMBL3798743,[99201]
114918,CHEMBL72366,"[17012, 50876, 54341]"
1528252,CHEMBL2338561,[72510]
2084744,CHEMBL3797249,[99169]
1102616,CHEMBL1721885,"[48311, 57909, 59286, 84147, -1]"
453416,CHEMBL462214,[44822]
1830225,CHEMBL3398494,[91037]
1742780,CHEMBL3250129,[82726]
220124,CHEMBL135015,[15175]
1567417,CHEMBL2396911,[74086]
449179,CHEMBL527198,[44408]
91640,CHEMBL59512,[5560]
368969,CHEMBL376501,[34928]
1423684,CHEMBL2153001,"[65470, 99532]"
1578765,CHEMBL2419979,[74650]
1271744,CHEMBL1934277,[60647]
82438,CHEMBL55620,"[10193, 51887]"
1952906,CHEMBL3594302,[92846]
327121,CHEMBL195629,[30235]
622371,CHEMBL1089314,[50761]
1353030,CHEMBL2057280,[62684]
344130,CHEMBL207237,[30966]
215901,CHEMBL128865,[13115]
462997,CHEMBL464119,"[40333, 50221, 83120]"
365320,CHEMBL415625,[34796]
109208,CHEMBL304591,[15463]
1968197,CHEMBL3628246,[93733]
1275671,CHEMBL1940813,[60816]
163343,CHEMBL330397,"[14524, 58182]"
1728713,CHEMBL3228090,[82055]
1173981,CHEMBL1823886,[58888]
16114,CHEMBL15641,[3690]
549329,CHEMBL536968,[30593]
416826,CHEMBL249818,[37715]
198930,CHEMBL333885,"[13555, 51887]"
1608937,CHEMBL3098171,[76327]
217315,CHEMBL134230,[6544]
1970006,CHEMBL3632754,[93894]
1821242,CHEMBL3357097,[89728]
1268169,CHEMBL1927215,[60481]
1632524,CHEMBL3143233,[14723]
1489389,CHEMBL2272070,[70480]
1478308,CHEMBL2260487,[70032]
1513292,CHEMBL2314228,[71868]
615722,CHEMBL1089043,[50558]
1386730,CHEMBL2114339,[9010]
1826977,CHEMBL3393174,[90855]
1442725,CHEMBL2181895,[66531]
613555,CHEMBL1081111,[50442]
72300,CHEMBL50554,[1356]
1778607,CHEMBL3309516,[90374]
217262,CHEMBL335378,[6544]
275490,CHEMBL351938,"[10816, 10816, 12738]"
1569738,CHEMBL2402150,[74203]
122869,CHEMBL311935,[17207]
1476939,CHEMBL2253003,[69652]
1617717,CHEMBL3114745,[76907]
556739,CHEMBL561919,[47719]
1837822,CHEMBL3414640,[91471]
179647,CHEMBL323771,"[15074, 12649]"
1579557,CHEMBL2420763,[74676]
2082402,CHEMBL3800531,[99062]
275175,CHEMBL165868,[10448]
1954442,CHEMBL3597488,[92885]
1179940,CHEMBL1835881,[59168]
488194,CHEMBL451535,[42034]
1069794,CHEMBL1672439,[55657]
598569,CHEMBL589839,[49832]
1746330,CHEMBL3261372,[83114]
1050121,CHEMBL1627230,[11723]
705648,CHEMBL1256658,"[53323, 53172, 51887, 75466]"
1338875,CHEMBL2023496,"[61767, 84147]"
265537,CHEMBL162074,[10428]
258731,CHEMBL155498,[7958]
1829990,CHEMBL3398262,[91019]
620441,CHEMBL1093719,[50636]
326122,CHEMBL197422,[20467]
176885,CHEMBL265763,[3433]
356177,CHEMBL377849,[31522]
1842538,CHEMBL3423088,[91708]
147206,CHEMBL90585,"[11152, 13793, 35360, 51887, 93620]"
1565731,CHEMBL2392152,"[73993, 74831]"
264019,CHEMBL351115,[10427]
1122407,CHEMBL1743836,[8118]
1385181,CHEMBL2112930,[14823]
1179424,CHEMBL1835370,[59230]
475522,CHEMBL480543,[45511]
305130,CHEMBL182817,[20388]
642831,CHEMBL1161292,[15314]
1573068,CHEMBL2408653,[74302]
690997,CHEMBL1224540,[52508]
607055,CHEMBL609236,[12122]
1834324,CHEMBL3407575,"[91298, 94690]"
1268219,CHEMBL1927264,[60525]
193535,CHEMBL117568,[5242]
435900,CHEMBL408515,[38875]
492347,CHEMBL491429,[44550]
1431029,CHEMBL2171534,[65922]
1430059,CHEMBL2170574,[65910]
2091452,CHEMBL3819068,[99582]
68068,CHEMBL45132,"[17489, 17346]"
458341,CHEMBL518831,[46019]
1440960,CHEMBL2180148,[66651]
1762750,CHEMBL3298413,[84055]
237954,CHEMBL142497,[16275]
1822303,CHEMBL3358147,[89735]
2060370,CHEMBL3754741,[97683]
1733989,CHEMBL3235466,[82356]
184583,CHEMBL419191,[6439]
23151,CHEMBL277024,[7511]
1515744,CHEMBL2316655,[71759]
604111,CHEMBL608137,"[49621, 72476]"
427829,CHEMBL258636,[39487]
353254,CHEMBL380396,[31328]
1952846,CHEMBL3594243,[92824]
313376,CHEMBL186389,"[21146, 46650]"
1523733,CHEMBL2334087,[72423]
1570496,CHEMBL2402901,[74212]
44718,CHEMBL31077,[7259]
204327,CHEMBL124550,[15649]
460605,CHEMBL449940,"[47095, 61423]"
1527200,CHEMBL2331617,[72341]
2083177,CHEMBL3798851,[99078]
371168,CHEMBL373396,"[35202, 37844, 66708]"
102364,CHEMBL305599,[15993]
1624287,CHEMBL3127660,[77108]
1581555,CHEMBL2426431,[74844]
626623,CHEMBL1099087,[51143]
602013,CHEMBL609039,[49932]
1491983,CHEMBL2282989,[70786]
644063,CHEMBL1162524,[44737]
2094927,CHEMBL3827692,[99821]
36099,CHEMBL27393,"[13343, 9548]"
1038006,CHEMBL1614995,"[58280, 58281]"
514852,CHEMBL457905,"[44687, 48431, 53484, 82398]"
1149037,CHEMBL1782381,[57891]
1961157,CHEMBL3612455,[93388]
275949,CHEMBL353152,[10448]
495778,CHEMBL516004,[46557]
1620078,CHEMBL3120764,[76952]
352832,CHEMBL213878,"[31364, 51928]"
1169667,CHEMBL1814622,[58541]
898132,CHEMBL1474248,"[51887, 92705]"
1180799,CHEMBL1836732,[59099]
117884,CHEMBL74481,[13412]
489920,CHEMBL507631,[43997]
359288,CHEMBL387014,[31760]
30191,CHEMBL23312,[3719]
1346470,CHEMBL2036931,[62224]
1516603,CHEMBL2322454,[72087]
594274,CHEMBL593634,[49211]
1345009,CHEMBL2035484,[62205]
502965,CHEMBL508813,[43490]
1843520,CHEMBL3426140,[91737]
29443,CHEMBL23943,[15426]
610603,CHEMBL1075833,[50281]
1991950,CHEMBL3659064,[94925]
440436,CHEMBL429575,[38555]
112217,CHEMBL71663,[12902]
18794,CHEMBL17387,[10933]
1275853,CHEMBL1940993,[60856]
1753009,CHEMBL3274981,[83438]
1947063,CHEMBL3581011,[92439]
1763451,CHEMBL3299107,[84077]
1569326,CHEMBL2398801,[74072]
88752,CHEMBL57217,[4323]
1491659,CHEMBL2282668,[70703]
313931,CHEMBL366046,[21149]
1605426,CHEMBL3087943,[75983]
603240,CHEMBL599999,[49574]
155086,CHEMBL432201,"[16488, 83755]"
1557710,CHEMBL2375878,[73488]
1569433,CHEMBL2401848,[74240]
367926,CHEMBL221038,[34884]
414402,CHEMBL398951,"[37769, 51887]"
1332814,CHEMBL2011761,[61417]
1387006,CHEMBL2115055,[9167]
1527009,CHEMBL2337330,[72614]
1990094,CHEMBL3657227,[94541]
1830588,CHEMBL3400398,[91171]
296431,CHEMBL360489,[21592]
173981,CHEMBL320231,[12999]
700240,CHEMBL1241026,"[52603, 74600]"
475404,CHEMBL480736,[45534]
691086,CHEMBL1224628,"[52441, 51887]"
1959440,CHEMBL3608585,[93289]
758436,CHEMBL1334552,"[51887, 51887, 71813]"
1169629,CHEMBL1814584,[58487]
119148,CHEMBL73574,[6845]
1573150,CHEMBL2408734,[74443]
1275044,CHEMBL1940192,[60892]
1050499,CHEMBL1627608,[15717]
1626541,CHEMBL3134437,[77319]
1332168,CHEMBL2011122,[61505]
1176818,CHEMBL1830115,[59009]
2053338,CHEMBL3741512,[97535]
1145790,CHEMBL1774740,[57581]
1064149,CHEMBL1651687,[54812]
614954,CHEMBL1077061,[50354]
71605,CHEMBL297702,"[12851, 44645, 61022]"
401296,CHEMBL237653,[36906]
401075,CHEMBL394129,[36929]
1544872,CHEMBL2370421,[12169]
340984,CHEMBL206082,[30882]
553234,CHEMBL538584,[37330]
1619627,CHEMBL3120317,[76989]
1423113,CHEMBL2152435,[65399]
1570654,CHEMBL2403057,[74215]
221590,CHEMBL334676,[12153]
2089595,CHEMBL3814602,[99480]
59182,CHEMBL41175,[8130]
1578229,CHEMBL2419448,[74771]
1828538,CHEMBL3394719,[90900]
2010722,CHEMBL3677648,[94827]
1782015,CHEMBL3315286,[90246]
315179,CHEMBL188194,[20656]
33780,CHEMBL282454,[10111]
1762309,CHEMBL3297976,[84075]
512221,CHEMBL457410,[44108]
38220,CHEMBL30225,[7251]
1268223,CHEMBL1927268,[60525]
1543376,CHEMBL2368925,"[5706, 16592, 20904, 20472, 42094, 47284, 54092, 54149, 56167, 59327, 77450, 92137, 100207]"
1501656,CHEMBL2298061,[71603]
345499,CHEMBL205541,[31069]
1442652,CHEMBL2181823,[66529]
1141389,CHEMBL1766357,[57303]
1756458,CHEMBL3278396,[83553]
1250978,CHEMBL1911375,[59424]
1513175,CHEMBL2314112,[71779]
523839,CHEMBL483954,[46925]
347611,CHEMBL204987,[31250]
1177805,CHEMBL1831092,[58980]
1620778,CHEMBL3121457,[77028]
17271,CHEMBL417083,[9398]
1563285,CHEMBL2386518,[73848]
318817,CHEMBL190038,[20514]
333738,CHEMBL370845,[30434]
70918,CHEMBL297099,[6861]
1743514,CHEMBL3250855,[82739]
204298,CHEMBL126010,[14190]
1788023,CHEMBL3327198,[90528]
154845,CHEMBL327746,"[5833, 38815, 71419]"
1616092,CHEMBL3113137,[76817]
432994,CHEMBL411279,[39099]
1144904,CHEMBL1773862,[57563]
1757400,CHEMBL3286402,[83912]
631511,CHEMBL1084379,[51358]
81374,CHEMBL52666,[12864]
506469,CHEMBL477327,[46844]
305178,CHEMBL182380,"[20388, 84147]"
268166,CHEMBL161419,[10891]
483476,CHEMBL490566,[40938]
1825434,CHEMBL3361247,[89986]
1056473,CHEMBL1642107,[54682]
583695,CHEMBL587528,"[49165, 49165, 57966, 57966, 89996]"
1580547,CHEMBL2425433,[74891]
592957,CHEMBL611935,[49533]
1438015,CHEMBL2177232,[66563]
375203,CHEMBL409795,[35620]
1518333,CHEMBL2324167,[72149]
389070,CHEMBL387209,[36544]
1985238,CHEMBL3652419,[94284]
621693,CHEMBL1091006,[50710]
1069015,CHEMBL1671980,[55636]
325200,CHEMBL193819,[21008]
442647,CHEMBL485776,[43623]
449841,CHEMBL512533,[44439]
1148241,CHEMBL1779765,[57769]
279063,CHEMBL405837,[15828]
1173725,CHEMBL1823632,[58887]
1516586,CHEMBL2322438,[72085]
417849,CHEMBL428055,[37896]
1331998,CHEMBL2010954,[61561]
428822,CHEMBL407231,[39263]
1346460,CHEMBL2036921,[62224]
1798226,CHEMBL3349615,[14866]
315214,CHEMBL365084,[20653]
604309,CHEMBL597377,"[49636, 94297]"
1440333,CHEMBL2179527,"[66548, 94646]"
1342901,CHEMBL2030842,[62048]
240895,CHEMBL144200,[15238]
2087434,CHEMBL3809111,[99377]
1759945,CHEMBL3289398,[83874]
120599,CHEMBL424423,[10677]
409175,CHEMBL240853,[37328]
1250595,CHEMBL1910996,[59366]
350124,CHEMBL208745,[31386]
174397,CHEMBL105624,[5169]
1528936,CHEMBL2347111,"[72830, 94214, 94664]"
400485,CHEMBL235188,[36840]
1604972,CHEMBL3087494,[75977]
406707,CHEMBL238636,[37600]
72193,CHEMBL50379,[17495]
234866,CHEMBL140814,[13222]
443871,CHEMBL486804,[40178]
271181,CHEMBL349250,[6111]
1154461,CHEMBL1790830,[2895]
1545718,CHEMBL2371267,[15809]
1051521,CHEMBL1628670,"[77154, 91487]"
2033647,CHEMBL3700344,[94871]
641023,CHEMBL1159484,[2845]
1568230,CHEMBL2397716,[74031]
82842,CHEMBL54868,[17777]
2038624,CHEMBL3706618,"[37021, 37021]"
244262,CHEMBL149429,"[16659, 46990]"
259114,CHEMBL157125,[1545]
393286,CHEMBL393550,[36205]
1471650,CHEMBL2236134,[69038]
294654,CHEMBL368462,[17861]
1479678,CHEMBL2261844,[70052]
493734,CHEMBL496125,[45797]
1589492,CHEMBL2442963,[75376]
22134,CHEMBL19358,[16358]
685046,CHEMBL1213205,"[52075, 52075]"
178657,CHEMBL265491,[2880]
185923,CHEMBL326842,[5804]
1264742,CHEMBL1917277,[60143]
2045784,CHEMBL3729792,[97229]
1477522,CHEMBL2259709,[69836]
163255,CHEMBL101154,[8855]
309384,CHEMBL365876,[20162]
538082,CHEMBL546168,"[48285, 61889, 65069, 72898, 75427, 77387, 77446, 84167, 84168, 84169, 84170, 84171, 84172, 84173, 84174, 84176, 84177, 84178, 84179, 90846, 90848, 91847, 91873, 91873, 95042]"
1385402,CHEMBL2113151,[30045]
261536,CHEMBL349100,[6582]
1139584,CHEMBL1762293,"[57207, 58261]"
1500747,CHEMBL2297161,[71673]
290963,CHEMBL368522,[4735]
108559,CHEMBL67584,"[9220, 9220, 7724, 7724]"
1149641,CHEMBL1782979,[57946]
651299,CHEMBL1173066,[51796]
60446,CHEMBL40496,[834]
1621143,CHEMBL3121818,[76970]
1580236,CHEMBL2425125,[74800]
177073,CHEMBL108880,[4611]
1515641,CHEMBL2316553,[71942]
1431869,CHEMBL2172366,[65977]
331142,CHEMBL194203,[30060]
543440,CHEMBL552833,[10085]
1424688,CHEMBL2158155,[65704]
712756,CHEMBL1276786,[53845]
460174,CHEMBL511642,[47092]
628064,CHEMBL1097090,"[50970, 57179, 60396]"
1151872,CHEMBL1788208,[1877]
1334935,CHEMBL2017213,[61576]
178840,CHEMBL109483,[5185]
2074145,CHEMBL3775564,[98572]
432706,CHEMBL258998,[39143]
1493048,CHEMBL2286163,[70957]
456683,CHEMBL504833,[45426]
1757324,CHEMBL3286803,[83825]
1736241,CHEMBL3237695,[82448]
455151,CHEMBL449576,[45443]
566754,CHEMBL558086,[47343]
492049,CHEMBL491002,[44566]
383003,CHEMBL226779,"[36140, 46275]"
1633074,CHEMBL3143783,[30178]
2078549,CHEMBL3787449,[98882]
1365648,CHEMBL2087980,[65026]
641000,CHEMBL1159461,[244]
438909,CHEMBL437601,[38487]
1335827,CHEMBL2018096,[61710]
554659,CHEMBL560046,[47553]
2073639,CHEMBL3774403,[98557]
85278,CHEMBL55757,"[15973, 16505, 38831, 46002, 46948, 74950]"
465405,CHEMBL516858,"[20016, 51887, 51887]"
1268752,CHEMBL1927792,[60531]
1050617,CHEMBL1627726,[20179]
430833,CHEMBL261723,[39023]
1622802,CHEMBL3126189,"[77145, 92667]"
1523317,CHEMBL2333675,"[72421, 74292, 74808]"
591388,CHEMBL595386,[49492]
422501,CHEMBL252276,[38282]
1430398,CHEMBL2170910,[65956]
195793,CHEMBL118266,"[13093, 51887]"
86515,CHEMBL300140,[1360]
18957,CHEMBL17617,[8657]
1579848,CHEMBL2424741,[74789]
107635,CHEMBL69964,[4959]
1799499,CHEMBL3350892,[17339]
351020,CHEMBL212472,[31350]
41355,CHEMBL28869,[10532]
1478756,CHEMBL2260931,[69922]
1160285,CHEMBL1797228,[58084]
1053237,CHEMBL1630907,"[54275, 51887]"
632769,CHEMBL1083890,[51409]
223504,CHEMBL135879,[7928]
381432,CHEMBL426361,[35869]
692415,CHEMBL1230065,"[52916, 58358, 73714, 74196, -1, 93660]"
1543404,CHEMBL2368953,"[4477, 15555, 16333, 16333]"
1167439,CHEMBL1812416,[58585]
1606400,CHEMBL3091469,[76201]
707759,CHEMBL1258746,[53071]
434821,CHEMBL257895,[39149]
264986,CHEMBL158432,[13770]
1147558,CHEMBL1779089,[57718]
1971259,CHEMBL3633995,[93979]
569347,CHEMBL575143,[48427]
204947,CHEMBL338837,[6514]
1541958,CHEMBL2367507,"[55693, 74481]"
624713,CHEMBL1094921,"[50907, 73794]"
643053,CHEMBL1161514,[1582]
441687,CHEMBL405473,[38384]
339737,CHEMBL379693,[30726]
1170835,CHEMBL1818635,[58722]
616922,CHEMBL1078376,[50177]
699799,CHEMBL1240590,"[52787, 84147]"
464470,CHEMBL459704,[40501]
1359153,CHEMBL2068839,"[84147, -1]"
1946422,CHEMBL3578106,[92375]
1426505,CHEMBL2159953,[65599]
126262,CHEMBL431203,[9932]
1569895,CHEMBL2402306,[74204]
249818,CHEMBL151215,[15275]
516794,CHEMBL519048,[45814]
217612,CHEMBL337702,"[13119, 8889, 8232, 7185, 38091, 42466, 52318, 51887, 54167, 56108, 51887, 65106, 82841, 82542]"
654243,CHEMBL1180293,"[89288, 100207]"
183061,CHEMBL324539,[958]
515681,CHEMBL508373,[45349]
295468,CHEMBL369230,"[14849, 51887, 51887]"
34399,CHEMBL25197,[165]
339707,CHEMBL204296,[30725]
58423,CHEMBL291106,[17481]
365349,CHEMBL216663,"[34791, 51887]"
142657,CHEMBL313598,[1408]
341622,CHEMBL204139,[30794]
592773,CHEMBL605735,[49534]
148714,CHEMBL94188,[15519]
139178,CHEMBL315499,[15508]
1827719,CHEMBL3393908,[90869]
607033,CHEMBL607769,[2949]
1788983,CHEMBL3329992,[90708]
2096365,CHEMBL3833314,"[65106, 100207, 100208]"
109042,CHEMBL443267,[5600]
554046,CHEMBL554532,[44472]
160264,CHEMBL95453,"[1036, 12543]"
1621989,CHEMBL3125385,[77205]
267749,CHEMBL162350,"[16313, 35815, 39061]"
597429,CHEMBL589787,[49749]
346872,CHEMBL208459,[31071]
343031,CHEMBL205200,"[30922, 39586]"
177424,CHEMBL110925,[14121]
1528303,CHEMBL2338611,[72511]
1622085,CHEMBL3125480,[77134]
91189,CHEMBL445608,[13984]
1265868,CHEMBL1922275,[60324]
1174838,CHEMBL1824734,[58781]
446630,CHEMBL461277,"[42305, 47692]"
477833,CHEMBL521831,[46175]
